,semestre_1,district_id,banda_larga_1,nro_medicoes_1,medicoes_ipv6_1,medicoes_ipv4_1,mediana_download_1,mediana_upload_1,mediana_latencia_1,mediana_perdapacotes_1,mediana_jitterdown_1,mediana_jitterup_1,semestre_2,banda_larga_2,nro_medicoes_2,medicoes_ipv6_2,medicoes_ipv4_2,mediana_download_2,mediana_upload_2,mediana_latencia_2,mediana_perdapacotes_2,mediana_jitterdown_2,mediana_jitterup_2,media_download,media_upload,media_latencia,media_perdapacotes,media_jitterdown,media_jitterup
61,2021_1,62,fixa,8535,449,7714,75.0474090576172,35.2328472137451,12.021999835968,0,0.717999994754791,1.27649998664856,2021_2,fixa,10121,1467,8425,69.7273483276367,46.7890815734863,10.7167501449585,0,0.812999993562698,1.18299996852875,72.387378692627,41.0109643936157,11.3693749904633,0,0.765499994158745,1.22974997758865
62,2021_1,63,fixa,5319,335,4515,52.3302116394043,20.0515885353088,15.0819997787476,0,1.25,1.72300004959106,2021_2,fixa,8427,613,7645,75.4611511230469,34.7509927749634,13.9899997711182,0,1.20950001478195,1.47699996829033,63.8956813812256,27.4012906551361,14.5359997749329,0,1.22975000739098,1.6000000089407
63,2021_1,64,fixa,6768,167,6311,58.3648147583008,22.0908460617065,13.1510000228882,0,0.959999978542328,1.17599999904633,2021_2,fixa,5878,324,5453,63.7876472473145,49.4332809448242,10.7870001792908,0,0.760000005364418,0.835250005125999,61.0762310028076,35.7620635032654,11.9690001010895,0,0.859999991953373,1.00562500208616
64,2021_1,65,fixa,6523,143,6045,38.0197105407715,19.1535778045654,15.3747501373291,0,1.54200005531311,1.98375001549721,2021_2,fixa,4607,326,4118,62.9682884216309,31.501314163208,14.4440002441406,0,1.33599996566772,1.69000005722046,50.4939994812012,25.3274459838867,14.9093751907349,0,1.43900001049042,1.83687503635883
65,2021_1,66,fixa,24775,207,24100,69.3432235717773,52.2128868103027,8.97900009155273,0,0.808999985456467,0.779000014066696,2021_2,fixa,19831,596,18706,50.2985343933105,43.3390464782715,13.5935001373291,0,0.869000002741814,0.894500017166138,59.8208789825439,47.7759666442871,11.2862501144409,0,0.83899999409914,0.836750015616417
66,2021_1,67,fixa,4092,201,3652,51.9010429382324,21.0898880958557,14.5854997634888,0,1.15549999475479,1.69224998354912,2021_2,fixa,4465,444,3843,82.4230804443359,34.570291519165,13.4989995956421,0,1.02599999308586,1.68800002336502,67.1620616912842,27.8300898075104,14.0422496795654,0,1.09074999392033,1.69012500345707
67,2021_1,68,fixa,10466,371,9625,55.2157115936279,20.3649921417236,15.180999994278,0,1.10099995136261,1.7077499628067,2021_2,fixa,10208,846,9024,80.5941390991211,26.4785099029541,14.5434997081757,0,1.04150003194809,1.49325001239777,67.9049253463745,23.4217510223389,14.8622498512268,0,1.07124999165535,1.60049998760223
68,2021_1,69,fixa,6607,205,6225,69.9905319213867,20.3907051086426,13.9989995956421,0,0.877999991178513,1.28325000405312,2021_2,fixa,6162,1039,4868,64.2476844787598,23.082631111145,14,0,0.776000022888184,1.19300001859665,67.1191082000732,21.7366681098938,13.999499797821,0,0.827000007033348,1.23812501132488
69,2021_1,70,fixa,14305,546,13404,64.0791702270508,25.6945381164551,13.5037500858307,0,1.00399994850159,1.39750003814697,2021_2,fixa,12390,697,11388,77.2384796142578,33.0145034790039,12.4035000801086,0,0.836000025272369,1.14350003004074,70.6588249206543,29.3545207977295,12.9536250829697,0,0.919999986886978,1.27050003409386
70,2021_1,71,fixa,13339,2275,10529,59.2796611785889,23.7663202285767,13.7640001773834,0,0.921499982476234,1.36000001430511,2021_2,fixa,10240,1427,8594,61.6025390625,29.4675369262695,12.9930000305176,0,0.918250009417534,1.43699997663498,60.4411001205444,26.6169285774231,13.3785001039505,0,0.919874995946884,1.39849999547005
71,2021_1,72,fixa,6193,370,5199,52.4489517211914,18.1569404602051,16.9607496261597,0,1.44549998641014,1.76274999976158,2021_2,fixa,4122,690,3054,74.8623180389404,24.5371131896973,16.0662498474121,0,1.34950000047684,1.70149999856949,63.6556348800659,21.3470268249512,16.5134997367859,0,1.39749999344349,1.73212499916554
72,2021_1,73,fixa,12306,173,11844,52.2975044250488,32.3947296142578,11.83899974823,0,1.12850001454353,1.08524999022484,2021_2,fixa,8301,680,7341,70.4523277282715,40.5905866622925,10.9965000152588,0,0.974999994039536,1.05550000071526,61.3749160766602,36.4926581382751,11.4177498817444,0,1.05175000429153,1.07037499547005
73,2021_1,74,fixa,8323,43,8167,34.948148727417,26.8832569122314,14.2089996337891,0,1.41699999570847,1.24800002574921,2021_2,fixa,5913,85,5788,50.0270481109619,35.4997863769531,12.0407500267029,0,1.16599994897842,0.935000002384186,42.4875984191895,31.1915216445923,13.124874830246,0,1.29149997234344,1.0915000140667
74,2021_1,75,fixa,7415,103,7050,39.2150535583496,37.7896919250488,11.5989999771118,0,1.65499997138977,1.33899998664856,2021_2,fixa,2102,154,1870,68.2590255737305,58.8725833892822,9.79300022125244,0,1.29150003194809,1.11650002002716,53.73703956604,48.3311376571655,10.6960000991821,0,1.47325000166893,1.22775000333786
75,2021_1,76,fixa,11176,291,10561,48.0805339813232,31.2605504989624,11.5104999542236,0,1.29699996113777,1.16149997711182,2021_2,fixa,9405,394,8842,60.6925001144409,46.371431350708,10.8185000419617,0,1.12949998304248,1.0419999808073,54.3865170478821,38.8159909248352,11.1644999980927,0,1.21324997209013,1.10174997895956
76,2021_1,77,fixa,10853,782,9633,68.1257553100586,22.5248239040375,13.5100002288818,0,1.17800003290176,1.28850001096725,2021_2,fixa,11602,2690,8643,84.0373039245606,32.2422420978546,12.9940004348755,0,1.20000004768372,1.26350003480911,76.0815296173096,27.383533000946,13.2520003318787,0,1.18900004029274,1.27600002288818
77,2021_1,78,fixa,49820,1008,46710,45.9282188415527,26.3287916183472,17.1805000305176,0,0.763000011444092,0.931250005960464,2021_2,fixa,38860,1837,36070,58.8248052597046,49.4332809448242,10.7919998168945,0,0.550000011920929,0.729749996215105,52.3765120506287,37.8810362815857,13.9862499237061,0,0.65650001168251,0.830500001087785
78,2021_1,79,fixa,2525,81,2298,87.3666496276855,35.0775985717773,11.8809995651245,0,0.783999979496002,1.317999958992,2021_2,fixa,3746,165,3527,68.9192771911621,31.7429885864258,12.9895000457764,0,0.772749990224838,1.83274999260902,78.1429634094238,33.4102935791016,12.4352498054504,0,0.77837498486042,1.57537497580051
79,2021_1,80,fixa,16608,460,15780,69.7111778259277,24.2049016952515,13.2790002822876,0,0.95399996638298,1.37399995326996,2021_2,fixa,12283,1512,10422,79.8307552337647,33.9653434753418,12.2172498703003,0,0.975000008940697,1.27324998378754,74.7709665298462,29.0851225852966,12.7481250762939,0,0.964499987661839,1.32362496852875
80,2021_1,81,fixa,8676,270,8007,55.4144554138184,29.0622882843018,11.978000164032,0,0.944999992847443,1.54350000619888,2021_2,fixa,8226,554,7487,78.2209625244141,40.3772573471069,12.2910003662109,0,0.921499997377396,1.55900001525879,66.8177089691162,34.7197728157043,12.1345002651215,0,0.933249995112419,1.55125001072884
81,2021_1,82,fixa,6952,277,6414,61.4750556945801,21.3000659942627,13.6499996185303,0,0.931999981403351,1.49600005149841,2021_2,fixa,5311,456,4694,83.6974143981934,35.1713447570801,12.9944996833801,0,0.974500015377998,1.56299996376038,72.5862350463867,28.2357053756714,13.3222496509552,0,0.953249998390675,1.52950000762939
82,2021_1,83,fixa,4364,341,3696,58.4805479049683,20.7718162536621,13.9989995956421,0,1.06300002336502,1.78249996900558,2021_2,fixa,5596,1231,4119,82.1628818511963,30.3768968582153,12.6900000572205,0,0.858500003814697,1.64050000905991,70.3217148780823,25.5743565559387,13.3444998264313,0,0.960750013589859,1.71149998903275
83,2021_1,84,fixa,11029,181,10643,50.3546619415283,20.4070897102356,15.2950000762939,0,1.1112499833107,1.37900000810623,2021_2,fixa,7815,298,7414,51.5177669525147,26.9925155639648,14.1459999084473,0,1.30500000715256,1.37100005149841,50.9362144470215,23.6998026371002,14.7204999923706,0,1.20812499523163,1.37500002980232
84,2021_1,85,fixa,4399,173,3966,73.9669370651245,20.7034435272217,14.5659999847412,0,1.07974999397993,1.60299998521805,2021_2,fixa,3822,549,3116,92.2638931274414,34.0368499755859,12.9924998283386,0,0.918249994516373,1.52200001478195,83.115415096283,27.3701467514038,13.7792499065399,0,0.998999994248152,1.5625
